event_id,user_id,session_id,product_id,quantity,price_per_unit,currency,timestamp,device_type
f7d2885c-1dc6-4afe-9a05-3cbd610bd1ed,6d8651e2-4e01-4730-9665-1c0d86c9dac9,9038ba60-5689-4662-9865-53e86ae8ac3f,B074523ABC,2,87.27,USD,2025-06-07T14:37:33,mobile
03e1b592-88ea-498e-bac1-9ddc46d37969,bcd832e9-08f0-43fb-9525-dcf82c1a927a,fc6c2d43-e985-44da-935d-e9d6ced87b40,B076963PQR,5,70.26,USD,2025-06-09T22:36:24,mobile
b2d328fd-049c-42d1-bfe8-a8236296f1f5,171cca3f-12ef-43da-bd48-527cb702552e,5c450646-60ce-4152-b176-87ed34f933f8,B079075ABC,5,194.16,USD,2025-06-09T04:39:21,desktop
54fc7793-955c-48f8-ab27-e67917ae057f,4b829c3a-ccca-416f-9a0e-5a8d87d0b365,de0f1e90-6be4-496b-88da-89dbb593cc7a,B074175ABC,1,488.86,USD,2025-06-17T01:27:12,desktop
e55aa433-7928-4e8e-ba15-3d22b04a0470,b807cdbf-817c-4762-a883-ae7844e3b070,0d2103e3-27d6-4560-a184-fdd6f0b3b3f8,B077875PQR,3,202.56,USD,2025-06-26T19:53:18,mobile
762d3d6e-311d-4de0-9715-f6bf1a8d4aa8,7d937fce-6609-4e60-bd8b-67c102c76c4a,f1bdcfa4-abe8-4710-be41-1474ddd9ed9c,B077471PQR,2,181.78,USD,2025-06-15T11:44:16,mobile
96bd6095-afe2-4f00-b6fc-9ff1e32da950,75c6afc1-865f-4111-ba20-8bd111167ea0,c594569e-ec1c-4a64-b729-4977d0b380c5,B078288XYZ,2,143.71,USD,2025-07-01T16:29:50,mobile
3c504d0d-2928-475b-8b49-70dd222ac4eb,bc234204-0463-48fe-b876-d7fcb9e993a9,f143abbd-8db7-4159-980d-38b1b4152ef5,B078878ABC,4,406.34,USD,2025-06-30T23:06:16,mobile
b0059faa-2d10-4a9d-9928-0f5144c7160e,978c7b83-1dd2-42ca-9bd6-17e249db7e96,daa013f8-f879-4e3c-a63f-4f4d4d3ff68d,B079402ABC,1,254.07,USD,2025-06-19T10:27:39,desktop
2c536efc-91bf-4a2e-8667-88e90f554a44,1ef803e9-5f49-4e6f-a405-ca809d02898c,6b47bc9e-ae13-417b-b0c1-3027225b2232,B079304PQR,2,388.88,USD,2025-06-24T02:15:55,desktop
bdcc09ef-070d-40af-8531-9f41636ea5fa,daa1c259-2383-43db-af79-775820f558c5,430e0bf6-1b50-4a85-84a6-b5e711e89994,B072402ABC,4,13.32,USD,2025-06-19T16:31:49,desktop
deea5093-2637-4660-8827-9a51693d9469,23663fb4-9acb-4969-91ca-3c28e4339a7a,d29cd91c-8e23-4833-a466-eb3b142fdb6f,B075250ABC,3,387.16,USD,2025-06-16T13:48:29,mobile
aaca26de-e674-414d-9cdb-0a3fbdd79217,0c228fca-5612-41fa-acae-19f570a4049f,31ea943e-e72e-4ed8-81b9-d373e4a9a5fd,B076357XYZ,2,465.49,USD,2025-07-03T22:24:04,mobile
4e63f825-4f51-466e-a138-466ffead14c7,6936c6a9-94b6-434b-b07b-d2235d0feeaf,936d7390-a57f-4868-9254-d0793b210ea0,B075837PQR,3,142.1,USD,2025-06-27T09:49:41,desktop
102b98d9-42a1-4a8e-8939-213d786c1230,2f8d0f12-9f0a-4519-95ae-e7591608cc26,1a95630b-53cf-4c80-97c6-b2dbd8e8a61a,B078912ABC,2,214.29,USD,2025-07-03T12:22:47,mobile
0e11d0eb-5943-4abb-ab55-ca14611dd8d9,1b8fd343-3ba1-40d7-ae8b-2e13b949d160,67ca211b-d564-45e4-a375-b5cf8efff981,B071940XYZ,4,301.59,USD,2025-06-26T17:07:15,desktop
977b4ac0-ee9b-4dfe-b18f-684467ebedd3,1810dbfc-827b-4d3f-80ee-e33b78822cbe,20bae696-4937-4499-9c39-f9eced4b787d,B077606ABC,5,402.94,USD,2025-06-06T12:47:22,desktop
7cf505c5-f554-4152-9cb0-b31bd9131a42,b72fa571-06dd-4212-9085-53d98e7bd143,37dc9ff6-6fc8-422b-ac0f-d223d51e8f55,B071451PQR,2,435.93,USD,2025-06-30T20:15:35,desktop
a3494e8e-6b36-4cb9-8f9f-6cdd205d55ea,402a673f-e8a8-4db7-8e4d-9d3bf35cab0d,faab575f-5256-4dac-954a-ebabfd615162,B077288PQR,5,374.07,USD,2025-06-30T09:24:54,desktop
5b77554c-18f7-4ab5-8088-8079395bc158,51d838a1-db6a-4c73-9f27-be6fb41d26fb,05cf48ee-8bd0-4799-99ae-bdfad0b3ba39,B071597ABC,1,51.38,USD,2025-06-13T03:14:40,mobile
5e01e430-b3f3-459c-90ad-3fed44736c43,1445ac72-53e2-4366-a040-2ad1cc8f239e,c316fb2d-4fa4-497c-873e-bfb2288abe8a,B075108PQR,2,56.34,USD,2025-06-17T00:51:14,mobile
9f6c4f76-f2d7-4b65-ba77-53b0ce95a37e,5a03395e-4364-467c-a456-eaf0360e3b8b,216cd925-c872-4c35-b8e7-456a23b054b3,B077922XYZ,3,235.35,USD,2025-07-01T09:44:00,mobile
140cbd9c-05f4-473f-9fa3-6867d25e11a6,25538ad9-6360-4436-a279-0b39187aea57,51dac7c2-4108-4777-ad38-8ae7e1186bbc,B074408XYZ,4,91.99,USD,2025-06-15T12:20:52,desktop
e192b299-368d-4ad4-9e68-efc80e02b080,db47f479-9f7d-4ccc-a5c5-f0086faf313f,3d914ead-f990-48d5-99cf-ba481558ce96,B079910ABC,3,479.47,USD,2025-06-17T01:51:25,desktop
cde43f55-ce28-4980-9a05-ca3e0603b93d,02578d13-fc32-4a33-91ee-39487a6d38e4,91579732-eacf-4169-8527-59993e3dc752,B074672PQR,5,129.04,USD,2025-06-17T15:50:31,mobile
ca8c354e-1ad5-4fe1-88eb-bb7610540a52,dc90be1e-58d1-4a42-8180-5eadd04ad03f,2c599ad0-95ac-4e2c-a0e4-47da18465a59,B074536XYZ,2,193.82,USD,2025-06-29T20:51:38,mobile
387d0033-0ab6-4ed1-ac29-1ba0c98c1d4f,bd1a765c-0b76-4bb3-9f77-6c678816e2b4,84d4f558-9567-42aa-b7a4-ba82a9b27bd3,B078289ABC,4,65.64,USD,2025-07-02T15:49:24,mobile
9918e26c-37bd-45cd-952c-2e5742b0f47a,67ed1ea6-6546-4757-906d-a7983f283127,8da19e0d-0197-433c-9bf5-2c0fad26d433,B073394PQR,3,293.44,USD,2025-06-13T00:23:06,desktop
777305c3-df0b-413a-baa5-04d5f1a56e66,f840523f-58e5-4966-ab21-0d37e77caef2,b82c1c02-8c25-4c67-aa97-3b894ce76221,B076265XYZ,4,239.02,USD,2025-06-11T00:38:48,mobile
62b773fb-e06c-4a18-97f5-4cea02504e67,b1cec14c-f69f-447b-a271-ba203fe2c33c,c6a54703-836e-4010-b1d4-bdd6ac42edf3,B077047XYZ,1,352.22,USD,2025-06-22T23:54:57,desktop
23978f1d-2ac2-495e-92df-6c48950fc9ed,c80533ab-75b8-4a85-9305-5bcdaaf95292,b060c1d7-3693-44a9-a5f8-64311436eae3,B071797ABC,2,43.49,USD,2025-06-27T22:49:19,desktop
3f9213e2-cd3e-4d7b-9037-4531d890983d,4f4e6a3a-0cb0-49b1-9f9d-3018e339a180,4ff4b989-a1f2-43b3-b7c4-d7a42edaad76,B074335XYZ,4,339.31,USD,2025-06-20T15:43:35,mobile
f49f9bed-b3c5-4052-b1a0-3dc06e72f2eb,699d03e4-c1a1-4ade-bae0-e27c120fb1eb,07699a56-c1e7-4185-8cd2-cad4be1d81d5,B075988ABC,4,277.62,USD,2025-06-15T09:44:27,mobile
e1bb83c4-e77d-4a04-8182-535799964be5,36924f7d-781f-4d5c-87ee-949567650d72,e98a2f90-db26-4a85-a260-97e1190c95ac,B077286ABC,1,22.52,USD,2025-06-24T19:55:58,mobile
8dbb97a8-6e2f-441a-a1c5-263dfa777b3e,d1dc324e-de8b-4af6-9a9f-f564f3836d87,716b2668-aecb-4f69-9d68-0effb13754bf,B072134ABC,1,39.37,USD,2025-06-09T20:41:50,mobile
17a2d836-46f1-4ef9-ba30-74b54c958655,a8834055-c542-43cf-a1a5-fe720bfa2e8c,3d87e310-d9be-4f13-afc0-bbe900d53697,B078989PQR,2,179.11,USD,2025-06-10T10:15:26,mobile
ae7573ad-e1dc-42a6-acf3-d8e5f7cd3675,afbe3b9a-763c-4d73-a816-80ffd83dbc62,51dc3d63-e9e7-4007-92a1-c7c495189144,B078812ABC,1,95.63,USD,2025-06-28T00:29:25,mobile
d9f00a89-2af7-4eed-b1fb-28fde29f2f75,4c2fd24c-3b7a-48f2-ad4e-726e0607c11e,7d239342-6e93-47e6-a152-7b13a98122dc,B079252ABC,2,267.58,USD,2025-06-19T07:15:26,mobile
241d4ad1-d0e2-489d-bf15-38c090f7a906,2e821c88-8104-4fef-83be-9edb31c3ee44,a682fdcd-5287-4c31-b93d-76e4543fa1fd,B076415XYZ,3,232.75,USD,2025-06-06T18:26:17,mobile
ae77b736-1f90-474a-9ba1-4ae41274fcd0,92c90c2b-16ff-4d20-b339-7ab535fdb474,5f87fc6c-bdb4-4a4e-bd67-03ee1322e595,B072696PQR,4,190.22,USD,2025-07-01T15:41:03,desktop
6aeef422-2a86-4ffc-bfca-6fd7f73e72b8,b5cc5d47-cc77-4c75-af42-3a9a6887f3ad,eb836e9c-8cdf-4620-9122-409456ca4c5a,B072817PQR,1,128.37,USD,2025-06-10T00:44:48,mobile
92c25e2f-7977-4d93-8018-912dfe7110b6,a55e4740-1b90-4aea-9a13-22bdc882dd76,c3536e45-4cbd-46d9-b0bd-1a3bb59b6b76,B073356PQR,2,234.42,USD,2025-06-15T01:15:57,desktop
2c620815-15d6-45eb-9e84-efb4b4900472,83d2e04d-eba7-4fd9-85d3-cc804ad94c25,eb1ffc10-5ddb-4edf-86ca-7b4725a37679,B075172PQR,3,305.47,USD,2025-07-01T13:43:02,mobile
b4ec7e51-df30-498a-9c7b-6a733aa9a2c4,fb456f5f-c059-4961-8b4b-2dcc26dcf665,73b66a97-fb8a-478d-ae21-7809fc64d4db,B078254XYZ,4,87.41,USD,2025-06-13T19:21:19,mobile
ea71a3e3-d60c-4709-99c9-e2eabdb342c5,7578d66c-9372-4be2-9e39-68778e5271c7,5e9b3fa0-bb7d-42c4-b6df-45479c198d5b,B071565ABC,3,230.55,USD,2025-06-07T07:25:06,desktop
29308cc8-873c-44fe-b00c-f0979e9ccc4d,912d8f5a-d573-44c4-aafb-8ad0bed9c1cb,f530a39f-563c-40b0-80d2-ce33ec6455ee,B073126PQR,3,494.5,USD,2025-06-21T06:15:58,mobile
e7f54560-d958-45f4-9c39-394954e47e74,92b6957b-7743-42e0-8e5d-e17f4eea1d71,2c5b8c0e-e4c1-456e-ac9e-5a149f778f8e,B075140XYZ,4,204.92,USD,2025-06-07T07:51:43,desktop
c54742c8-a5a9-4c90-a207-1f87ec17ae75,0a1d32da-b382-480c-abdc-09669efaa2c0,a150bafe-c070-4ae9-8ff6-3d4271c8424d,B072951XYZ,3,259.38,USD,2025-06-17T07:47:28,mobile
d8547458-f808-4839-91ac-e351da7566c4,ff5f97ec-4d81-48cc-9782-4db2d8e1fe21,9cc88707-3009-424c-9333-ef14a982768f,B071898PQR,2,158.52,USD,2025-06-14T12:13:38,mobile
1b89daa2-2f11-4a87-b625-8a7e7ff28760,9fa37fa7-aa92-4cf9-a20d-ff70cea9d56d,1d1d4a1c-7c4e-47e5-8c82-ccad66472b88,B079796ABC,2,364.36,USD,2025-06-24T10:24:17,mobile
0df40c1f-43c9-4610-b40b-4ae3d385e2d8,63734358-b0f8-4b0c-89b5-6c8d9ebf317d,6b5cb9ed-cad7-4aa8-b809-0f498ccb32ba,B073067ABC,3,328.0,USD,2025-06-23T17:45:28,desktop
44067333-f77e-43b1-927d-565f692b7116,82827a64-702d-4490-ba95-eec2a27c4d22,ba978bd4-0312-42a0-b301-a6d20fd4df9a,B079585ABC,5,118.85,USD,2025-06-08T15:44:26,mobile
2482ca73-a12f-4ee5-80b0-8f5eb9bad5c4,719ec86c-e004-4c6b-a0b0-0437202b9437,92d460a0-2287-4ac1-881e-57ea4586e222,B073444PQR,5,185.35,USD,2025-06-13T09:38:54,mobile
f9385451-190d-4d4b-aca0-a7fbb8c17afc,44f8be29-965a-4c3f-8a67-c5249b3e5b07,6c146d1c-6f4a-4d8c-afc2-a7a722805d8e,B077432ABC,5,480.77,USD,2025-06-17T00:36:18,mobile
166ecec1-af98-4d1a-8ff0-1da9f0047870,8d04ebf9-0130-4d73-a9d7-f4c582e42446,95809263-13e9-42dc-a0b8-1cd4d5333d08,B076476ABC,4,334.59,USD,2025-07-03T13:24:24,desktop
9e7491d0-fa1b-4cc0-9012-1337306f297d,f445674b-fe21-4016-8511-198d07fbb728,69f80bb1-bd3e-41f6-8780-814a921d2940,B076211ABC,3,285.48,USD,2025-06-12T20:29:18,mobile
e580baff-1893-4c2d-b680-67aaa308ab58,db2cb396-da31-4385-85d3-27751798efb4,246a27ab-2b63-47e0-9fbb-72e88ea7fefb,B078731XYZ,1,491.51,USD,2025-06-26T08:51:52,desktop
51aabdb9-3e3d-45e7-a000-21517d154591,ad4d2dcc-0a1e-4df2-a4a4-f47ea91a88d1,3bc6c3d6-3d8e-4b11-b2d2-d9d31797c4be,B074643ABC,1,472.46,USD,2025-06-12T14:32:30,desktop
fee9cef7-c91c-43ea-a289-7ae598c8fa8b,fae9f334-a728-4472-b414-413c1af2bdbe,b888f65c-b99b-40eb-8513-145232269681,B073183ABC,2,256.68,USD,2025-06-20T06:55:42,mobile
0adc6f7a-ad8d-40f3-a13b-fc6ac0eb64d5,94815474-6ea6-437f-b8ef-d001690aee5e,331a08a7-6fd1-415a-8792-08f731e2b1f8,B073924PQR,5,72.11,USD,2025-06-07T13:40:33,mobile
26a2a678-f3ac-4763-81be-156dff45299d,7f3d67f5-9e07-4104-b9bc-0b01e74051a1,3a659abf-871a-4e77-a8ae-ee0d5f836faf,B072713PQR,1,419.3,USD,2025-06-28T01:16:51,desktop
21bbe335-83cb-4a3a-a595-d5ef1a4539f1,f808d52f-06b7-4464-9919-f8d3f411f80f,7d400625-e9a5-4819-baad-7fafb861f8b7,B072320XYZ,3,306.33,USD,2025-06-23T13:13:14,mobile
63dc0b17-d2c0-4e8a-81cc-4b9b9b4e84f8,4b6257cf-d799-4e48-a51a-2e9405a0b989,dcd4996f-bef6-44bd-9cef-0fc15356a9d4,B079890XYZ,1,107.74,USD,2025-06-30T01:32:48,mobile
6f981ed8-1984-40a2-83d9-40d91df951a7,0a1ffdfb-fb1e-456a-8d86-ca41a7770743,9a18c36e-e6a6-46a7-ad6d-9439efeb1217,B076841XYZ,3,480.01,USD,2025-06-23T02:26:05,desktop
d1cd9848-6793-48e0-89f0-5bc4c30349e6,7e860a23-4b33-4eae-9a15-2dd8e8384131,73efb2c3-214c-4615-ab76-f392e6c2e081,B079210XYZ,2,233.19,USD,2025-06-15T08:38:03,mobile
c76b50f8-25df-4574-b85d-2baf25c59d6b,6396d3ab-ab9c-40f6-b71d-7c866c2ab0e2,f8feea38-596c-4376-9247-2eacccd8cd7a,B072479ABC,3,133.02,USD,2025-06-25T02:08:12,mobile
b989820d-592a-4928-91ff-bb77c67916a0,228bd299-4503-4037-a993-62744fc71826,e3ec0b36-b81a-462f-8081-5c85f38dcdfa,B071279XYZ,1,466.39,USD,2025-07-03T14:33:26,desktop
317af63a-f637-4e59-b913-4e6d31353261,d899a846-754f-4f01-ae2d-c11c5bd83387,ef70727f-41bc-4b0e-a0be-5f407f657c01,B072286XYZ,5,88.36,USD,2025-07-04T06:52:23,desktop
ea43e60f-5a35-4f25-8415-c3f606c05ba8,80efd4a7-b1da-40a7-92c3-159dc65815d2,95028a26-82ff-4b53-b36c-ac0e622a697e,B079743ABC,3,252.95,USD,2025-06-19T11:26:07,desktop
28dd7c49-6471-4501-9520-f1041c4dfc7b,a779b48b-4853-4563-ba3a-b66ea0d05894,55f5170d-3563-4fae-8073-c29e9f098143,B075760XYZ,2,80.51,USD,2025-06-22T19:14:49,mobile
bf3c3d8c-d083-4e9d-bd64-7733aa3b0b91,2af77c58-eeea-4c1d-9be9-2e2bb45a44ac,3bbe6c60-8072-4bf5-9ee6-52f2bb7b3199,B078264PQR,4,442.34,USD,2025-06-23T14:52:09,mobile
18c94813-05f2-45cf-8ea9-84c20313f16c,2ae665a8-5b72-4c5b-8e26-8b1f3432d7be,572e5c9e-bb74-4d19-92de-c3117fd0ab5b,B075526ABC,1,348.97,USD,2025-06-27T18:59:13,mobile
2fbe50d4-959e-461f-baa2-400ff81f360d,ed896de2-b264-46ff-a99a-bc30f2f35369,586b84b7-7dd2-47a3-9564-0ba28693be69,B075953ABC,5,46.65,USD,2025-06-24T08:27:05,desktop
ff6d7023-3007-4e63-8a31-ae72c9bcf9f2,72d2143d-23a0-49a4-be7b-37cb0227575a,6099641f-0c2d-4fd2-89f0-005b3a82b22a,B079679PQR,1,333.85,USD,2025-06-26T04:18:02,desktop
9a3c3753-2bc6-4f47-9bd7-f9d658677a2c,93ee951a-8ffa-40b5-b4a0-dd8bd6c96831,b6a7811e-9fd7-46ad-bddb-f9d03bfc764e,B072302PQR,1,322.5,USD,2025-06-18T07:47:50,desktop
01b5c961-1300-42cb-95a8-daa80bc31725,2d5436ed-87d3-432f-b613-b55962972b6e,f41ee12f-373f-4166-a72c-985199a040a1,B075961PQR,5,191.93,USD,2025-06-26T22:23:33,mobile
33c9ff7d-079d-4261-b1ed-a04a822b9ed5,58ffbfe6-d265-4518-89b8-f449cb285c30,7329f48c-4edf-4b1b-a14c-9d0e46f60363,B073419XYZ,2,474.03,USD,2025-06-08T16:53:36,mobile
199cdcfc-e38e-4048-8adc-3ede67cb302c,fa11e2f2-91ab-4152-aec6-de58e8a28105,7af2be01-e7c9-4480-b81c-847adc92bf8e,B072125ABC,5,222.28,USD,2025-06-27T23:01:19,desktop
1d2737db-aa2b-4340-b424-f19a5bd5d219,e3092c6b-a48a-4a75-a44a-7b14ae3d17a5,9a70dad6-7355-4149-83d1-52302bb727a9,B077265PQR,2,206.01,USD,2025-06-30T15:47:26,mobile
c0034380-ed6f-49c4-aa88-b019325f5574,28a4d0cc-76bc-4c86-b5b6-3aafcb23527d,4013e37a-b702-41d1-9872-a5ecab459307,B072070PQR,2,322.54,USD,2025-06-11T05:47:36,mobile
514db0a3-af61-4a0c-8f0d-39fc986e77d7,b244e166-3c65-4260-ab54-056676f58ebd,c1df9ec3-8fc5-4c24-aadc-59a34d8db16b,B077465PQR,5,429.2,USD,2025-06-25T13:16:47,desktop
c5178d61-b73f-4746-8de9-fa991c1d79df,a6034a5b-ad33-4e40-85cc-3b5407f2dda9,1fa4ab1a-3693-4beb-a731-c7549acf9384,B079218XYZ,5,244.89,USD,2025-06-27T02:15:25,mobile
9a961c42-5e08-4e92-84ee-0e8038b97166,caf58053-ba30-430d-a884-d84a7a6ade7e,6e797a7e-20b2-420c-af7e-42ea021c39d4,B077808PQR,4,100.43,USD,2025-06-16T04:25:56,desktop
4012580c-8540-4005-bf2f-b4302cce16ec,dfdadcca-ada5-46cf-a3fa-c7ddd1e2f888,ef64417f-d20e-44d3-bd16-14dc7ce2ad68,B077073ABC,2,348.81,USD,2025-06-23T17:11:32,desktop
b64ce91d-a08f-446c-a8ef-9c44fcc0127f,80643444-859d-4f34-b32c-a7b21a2c4950,f0a1f775-b050-4717-b90f-bd509b407302,B075410PQR,1,12.51,USD,2025-06-07T07:40:44,desktop
673349e4-13ee-4caf-9dc9-0ab14fa7fb61,b1f58fd7-89f8-4640-b384-c051c730b9ad,7c2b1766-5721-4298-8c4f-ebee908a5421,B072570ABC,4,43.93,USD,2025-06-19T09:02:33,mobile
9eb6c758-c92e-49f1-8c41-405d670d4276,4106e4a5-82b9-4948-ac01-6db9ecddbd86,fdad808e-c621-40c5-9b69-f43dcb208cae,B072868XYZ,3,351.72,USD,2025-06-09T13:13:50,desktop
4717e6d5-08fb-41bd-9b29-f7059e85820f,6c0aed4b-2e2c-4d66-8111-fb718851e5ce,05e72dfa-7b86-4c7d-9b6a-4410bd965049,B078684ABC,5,299.44,USD,2025-06-28T04:58:02,mobile
16415618-52fd-42cc-af31-226000259f4b,5753967f-5596-4358-96df-58f8290230ad,a457fa35-3161-4dfb-99d2-6d81116f2dfd,B071841ABC,2,384.69,USD,2025-06-29T17:26:21,mobile
a833622a-3c31-4c94-b45b-d92980e2a6c3,bceb20a2-1269-4422-a68c-f7c6e21863b0,4c57aa88-6ba8-4cdc-ba4a-3688c029eb1a,B078855XYZ,5,158.94,USD,2025-06-20T16:04:50,desktop
bee68c5c-d6f9-4754-91e4-ca47b5f51924,aa8d2a29-097a-44c1-8e05-db2ab402dfea,27ef038b-ab9c-40c1-b4bb-71174f64bc30,B072856PQR,1,52.47,USD,2025-06-14T14:21:30,desktop
277037a6-695a-4199-9194-5e9934973b7d,cd37008f-f622-4a71-9e35-36cf98499548,f0e5cb9b-a297-4f7c-9c9d-372ceba68971,B078786XYZ,1,5.83,USD,2025-06-11T10:44:58,desktop
940def8c-a26b-4ba7-b6fc-7f54858a7a7c,846d1e9e-d9a3-4cfb-b41f-2473ed10501d,fe118b40-81f9-49a7-ba7f-0672247ff967,B073547ABC,5,374.41,USD,2025-06-06T11:03:47,desktop
7ca7728c-4005-41ce-8705-a33561775df8,03ce6e4a-ce8c-4300-8692-eafc34905d80,200b9f83-02ec-4cb8-ab7a-830453b7b5d1,B077427PQR,3,94.88,USD,2025-06-18T10:38:28,desktop
28d23cfa-56da-4bb6-86f8-22be8cb72579,b9813ce5-dd15-4ba0-abd1-b53e4d42c441,68be8cee-a77c-41ce-ab5b-cb76ca5a0c8b,B078385ABC,3,9.18,USD,2025-07-02T23:23:14,desktop
98748721-38d3-4f89-8bb3-0647d2a02e82,9fd56bde-6d6b-4a0c-94df-192d83a4be24,bb21e960-77d5-42a7-9fc3-a344ac1b7d63,B074579ABC,2,187.37,USD,2025-06-10T07:18:21,mobile
612d5f75-27af-4273-973e-c1b6fb326f23,3b039b1d-a313-4639-bd25-c04f2eccaf88,99dc816e-6f2e-45e2-9676-35df3f14f2fe,B079410PQR,2,247.92,USD,2025-06-09T05:17:27,desktop
6f480af4-f04c-4452-a9f5-4e26a690aef8,ade2c78b-cfa6-446f-8ca2-35c78083c926,405105b5-969e-4cb6-84be-6188a3e8ac96,B071038XYZ,4,97.17,USD,2025-06-06T11:40:46,desktop
79f0cbfc-8277-42db-b8db-382d6949dbae,4d157387-4948-4f1e-a334-174bc130564b,f94c417d-5cc0-495b-8a9a-474a30923177,B078415ABC,4,246.41,USD,2025-06-09T06:22:07,desktop
4e729e4e-491e-4339-8bb7-67c963fda9a2,5fcab1a7-6397-416a-bf45-a39fbccc818c,c1697773-d63b-4d5f-aa6d-44d228592fc9,B077946XYZ,1,242.19,USD,2025-06-13T15:31:51,mobile
62d128f6-624e-491d-a9a8-c7d7bee2ea3e,918da52b-9f69-4620-b1de-3544b86ca841,87ab2ed5-0b85-4534-b746-b7fb4970c250,B076415PQR,5,73.85,USD,2025-06-26T00:08:27,mobile
674ac4a0-2f5b-404a-a7fe-8617050c4537,94c11b02-cf47-4eeb-99f9-53591e468daa,3519b16c-3b4a-46b3-b810-a4de71b80a2a,B071828ABC,4,36.55,USD,2025-06-26T01:56:15,desktop
f02e94a0-a948-4f92-97fe-e34e43e1866a,fa4181dd-d940-4ed9-9379-5a1005951dc8,164d8bcb-706b-467d-97db-2751abba1db2,B076368XYZ,4,129.35,USD,2025-06-18T22:46:39,mobile
8fcaaea5-ca86-40b1-af74-3cd2c5f119de,4a6289c5-c5c2-4c80-a077-9bf6137048da,09a27348-9372-4d34-8e2c-2186050b1520,B071153ABC,3,127.08,USD,2025-06-25T19:13:18,mobile
7e891327-a039-44b0-b288-9b93336d3a6f,e0048fb8-ec9c-4f34-93d5-1abe85904f7d,52124a5c-34c8-448f-bff8-7b27f0d66c5e,B073674XYZ,3,361.67,USD,2025-06-19T12:57:16,desktop
61180cb4-1134-49f7-9939-6ae92ab8431f,8dd9c700-488d-4d83-94f5-7f4afed5de63,fa6e2c75-4498-4c75-8b3c-883241f94b34,B075518PQR,1,122.79,USD,2025-06-21T09:01:52,mobile
b8c9519b-d759-4f5d-a4ca-f42f09bd739c,7d0ce4e0-eed0-4930-a24b-341a7554c853,38cd6c8c-d357-4837-a21b-df2691ff41dd,B075070ABC,5,270.55,USD,2025-06-23T02:59:50,desktop
ea65ad51-224c-42db-9b9c-3024a3937f0c,f0c29bc0-6b57-4b93-a808-d5037428a011,d221ead6-f56b-4514-80aa-0a1a1284f9db,B078235ABC,1,193.69,USD,2025-06-21T07:28:36,desktop
d4cbce2b-969e-4af7-ab2c-7b3a1b9a7d23,63f801a5-aa46-42df-b7d7-b98874a28688,82a6564f-1b90-4e1b-b2a3-ff2d43feb9d2,B072043ABC,3,164.29,USD,2025-06-19T23:04:58,desktop
dde1f9cf-d10d-4126-bcdb-989271db96cd,4314cd03-05a2-45a7-bb19-c47bc9ebc9ed,6d0eff4f-e77e-467c-af7c-d6c7e5a50aca,B076307XYZ,4,172.34,USD,2025-06-18T12:28:37,mobile
16c04f5d-da6b-45fb-95e8-d80322261d5a,40d2053c-a64e-4275-a7b2-8d33ebfe6b86,2e11e702-9641-4e4f-8ee1-e550d2e036ec,B072814PQR,5,298.96,USD,2025-06-27T09:02:56,desktop
d3d37663-1559-4119-8ac0-887fe5160808,ed5dec1c-6b49-4e41-b4fe-4a44132710b3,5f47a451-5e06-4bfa-b56b-bb05eb1b10a5,B077313ABC,3,58.27,USD,2025-06-11T09:26:12,desktop
bf77546f-4c09-4a81-8b1c-a2d407ea5b6e,d2e82bc9-6213-476b-a6d1-c3262573b44a,d76dabcd-8852-4ed9-a04f-564cab2fbb20,B077189PQR,3,227.06,USD,2025-07-01T21:01:47,desktop
e21b1fdd-aad9-4086-810d-2a728d2694bb,4f7e77bf-fe92-44da-b6d0-8409903e42cd,6a296d0f-dd88-4cb5-9c18-c1b067644896,B075416ABC,1,46.41,USD,2025-07-01T18:33:02,mobile
d7cad68e-18d8-48de-985f-bfc03af2f32e,217c4a23-0451-40f4-a74e-5a44061c0b17,fb808a61-c0aa-4d71-8118-796414a8e068,B079766XYZ,5,403.67,USD,2025-06-13T03:44:32,mobile
404cc91f-a942-4fbb-a2c1-4c2941916bd1,5d1cdffe-c0c6-4cd4-8e66-c3629ec523b0,d6886593-3f80-4469-8e33-54f3c3316b9b,B074155XYZ,3,418.28,USD,2025-06-20T02:53:24,mobile
950e866c-8814-4711-ae2f-25d2aff74303,5e6425a9-59ce-4269-8469-e1d64a673df1,456a2460-5c0e-40a4-aac4-a9c5c7cf6b6a,B076776ABC,5,183.63,USD,2025-06-19T08:49:26,mobile
86517f82-b10c-4638-9466-8a73a34f40c1,ace70ded-681d-4905-88ae-ae97e393af6c,35dd59b2-e61a-44e5-8852-73d46c347abf,B074613ABC,5,326.24,USD,2025-06-11T04:14:52,mobile
5e001944-3cd1-4cbe-877d-e51aa696a76b,4ad06bbf-e0ef-4520-95ee-d611ea86d52e,d44ee011-b7a5-4965-b258-fbb5d6c4bcf3,B072445XYZ,2,309.15,USD,2025-06-08T13:11:09,desktop
f8b22b58-b239-419b-b450-5efa29ae4086,958a9c88-3211-4c72-a518-edb4fc9f4eaa,3a8332e0-ec6a-46b0-a4b8-52aae1305491,B077724PQR,2,137.28,USD,2025-07-01T06:15:07,desktop
0cacf1ef-3df7-4a90-ae8b-9cbbf378fa5f,532b8bf5-af5b-4b23-8aea-a4c6494d113f,31482db8-aaae-4f90-a7e7-cd79156ccf51,B075620PQR,4,273.92,USD,2025-07-05T07:48:37,desktop
