event_id,user_id,ad_id,campaign_id,clicked,timestamp,geo_location,device_type
e2b24308-6823-477b-a5af-ba24cef463fb,ed00911b-aee5-45c1-a4b0-7782dac7b4d3,AD-8211,CAMP-138,1,2025-06-13T04:48:46,"West Brian, United States Virgin Islands",mobile
0381043f-7fd8-41ff-88ec-0c1f39a5b816,a30615d4-7f11-4f34-9308-0f8fdb92cb6f,AD-4426,CAMP-477,1,2025-07-04T03:34:55,"Andersonton, Germany",desktop
1c62a03c-42c1-4f91-bcac-32c884341b28,6974aa8a-01b6-4fb4-b922-2223f9fc49ff,AD-5126,CAMP-719,1,2025-06-09T02:54:49,"North Kyle, Guatemala",mobile
fafea54e-2d4e-47f4-86f2-180704a35e0b,b4e4470e-c3b4-4462-b12d-63a2c03bc43e,AD-8635,CAMP-378,1,2025-06-23T08:09:46,"East Rachelburgh, Nicaragua",mobile
e64b64d1-d5a6-4277-92e9-da184ed2a101,188afa36-486b-49aa-80ca-f8277f299843,AD-5036,CAMP-455,1,2025-06-18T17:09:13,"Dorothyburgh, Benin",mobile
1654c689-ed13-4237-89b9-9ab0a4b896fb,25fdf26d-6ea1-422e-908a-7f66a9ce4121,AD-5749,CAMP-304,1,2025-06-14T11:38:51,"Stephenton, Heard Island and McDonald Islands",desktop
6f70e6c0-beaf-4d3e-92cf-42bfa322d496,f8e71bfc-bdd8-493c-8bbd-ad2827151414,AD-3489,CAMP-827,1,2025-06-22T20:49:52,"Port Davidland, Saint Barthelemy",desktop
92d1f457-d607-4944-bf45-499ef231fa7c,eb16ad42-432e-40c0-9586-297521210837,AD-1472,CAMP-392,1,2025-06-16T18:53:58,"New Jamiefort, Egypt",mobile
554cea6b-61f2-4631-9e27-e0cbe67330c6,e63cdf60-adfd-4693-ba8b-05af2d53c417,AD-8578,CAMP-886,1,2025-06-08T17:00:40,"Martinezfurt, Holy See (Vatican City State)",desktop
2b9aa45a-3be2-4213-b9ec-e095eeb94254,1cb29c17-af2b-4aa4-95de-6ffc7c03cf06,AD-3448,CAMP-320,1,2025-07-05T09:17:19,"Austinborough, Tajikistan",desktop
8ce3b751-f0b9-4e29-959f-d96415a57cf5,944661a4-788e-4d1e-bb34-75814e8d2f04,AD-5603,CAMP-742,1,2025-06-10T09:30:58,"West Mary, Cayman Islands",mobile
a250d558-bc19-45cb-9198-edf902953824,6289d14a-d075-47dc-880c-32d5a5847def,AD-8422,CAMP-914,1,2025-06-25T11:35:48,"Port Marychester, Netherlands",mobile
8011e170-368b-4d59-a948-555b30d704cd,90b5f2d6-644a-4929-8bf2-777e3ec38eed,AD-5016,CAMP-370,1,2025-06-17T12:02:38,"Vaughnport, Macedonia",mobile
9bc93c5b-57e0-43a2-8ca3-31245d640aab,49b9eed0-e5b7-41f9-b5f7-6fa1ea1cbb6b,AD-5649,CAMP-853,1,2025-07-04T11:07:39,"Josephside, British Indian Ocean Territory (Chagos Archipelago)",desktop
e248c708-b4c2-4451-95ad-fbfdb1666dfe,4328799f-c546-4e42-b17c-829411d9e6cf,AD-1188,CAMP-648,1,2025-06-07T14:36:38,"South Justin, Azerbaijan",desktop
2a6a0c59-ebe9-4f11-a559-8422d93ad38a,8bcd68cb-bd5c-45b7-a47e-f7e729545da6,AD-5858,CAMP-522,1,2025-07-06T04:50:19,"Gonzalezport, Tokelau",desktop
560e2122-eacd-47dc-a3ac-76e36f8edfe7,e211ff63-5081-4b36-b11d-881b20dc7df5,AD-3373,CAMP-844,1,2025-06-20T21:36:56,"Blackview, Chile",desktop
6d4357f6-fa6b-4fbb-847e-79191f1afacd,d0f2030c-d972-473b-a111-bda0c16184d1,AD-4570,CAMP-901,1,2025-06-07T03:42:34,"South Johnnymouth, Guinea-Bissau",desktop
d2984d48-9d0e-4b45-aa6a-d116efb006a6,67def38f-f0ad-43a9-98f5-3ae73eefed00,AD-9377,CAMP-390,1,2025-06-07T08:53:34,"Gomezshire, Serbia",desktop
ba43d6a6-f1d6-4088-a363-6fb6fd714278,f9048fbe-d58f-4599-bee6-9cf25cf2ecdc,AD-6196,CAMP-931,1,2025-07-04T16:05:36,"Lisastad, Tanzania",desktop
332b1b73-0b3e-4b02-9054-889f10b7f25c,5aaad43a-8411-4a77-9d45-6806d1270bdd,AD-4786,CAMP-799,1,2025-06-09T09:18:52,"South Sarah, Togo",desktop
eee1bf51-eb71-44d9-bf7c-34c8718859a5,eaaaceb6-23af-4d62-ad5b-964f5d42a291,AD-3608,CAMP-631,1,2025-06-25T11:21:26,"Underwoodfurt, Costa Rica",desktop
66dc6369-446e-43ba-89c0-65094453902b,97d415df-c8ca-402b-8ed7-66acdf2bcf92,AD-5634,CAMP-439,1,2025-06-23T23:07:30,"Hernandezchester, Rwanda",desktop
0171bb21-bb0d-4bf4-a6b1-7077556d16f3,ef792116-c037-4dc2-a33b-a59108ed7046,AD-8608,CAMP-280,1,2025-06-22T10:11:51,"North Sarahbury, Namibia",mobile
cb686597-626d-4b7a-a2c3-4768281fbd0a,bdb2022a-0854-4c17-a38b-16eb0b7d0a56,AD-4917,CAMP-689,1,2025-06-11T18:37:46,"West Nicole, Colombia",desktop
9915c05d-ab8a-4925-87d5-47b704f78301,b1783ee2-23a7-4dbf-9ba5-a7ba86164079,AD-7170,CAMP-118,1,2025-06-18T17:04:59,"Allentown, Saint Barthelemy",desktop
150eb6af-4e9b-4a72-9d34-de4def3c3d4e,bfc6ed46-18bb-4b15-a7b9-20bda7d6ff28,AD-2180,CAMP-956,1,2025-06-15T20:23:36,"Paulton, Saint Helena",mobile
9210ef35-deba-4eae-8310-4abd5563288a,3ae83ab4-8374-4695-a675-44d18ee929e4,AD-9633,CAMP-890,1,2025-07-02T23:35:33,"Harrisontown, Puerto Rico",desktop
c04556c1-df68-4597-b8db-b89827f027f3,677e214c-d780-4977-a4c1-33ab2e3c56ad,AD-1649,CAMP-694,1,2025-07-06T02:04:34,"South Jasonbury, United States Minor Outlying Islands",desktop
d70acc08-2743-4e48-8bd7-67ebbc896c62,1768ac56-f188-4471-85d2-d720c578f733,AD-5269,CAMP-644,1,2025-06-22T14:43:39,"Port Kellyberg, Bahrain",desktop
25e6d794-a25b-4762-a55e-880fd44abbae,a2d1650c-9125-4c0a-8730-4b9f0b57ab6b,AD-5664,CAMP-196,1,2025-06-28T17:38:50,"Oneillbury, Tunisia",desktop
90bd1be6-9840-4e47-962e-0466aababcd3,52be9640-a7d9-4466-a027-b82c7199393a,AD-8164,CAMP-572,1,2025-07-01T00:28:00,"North Jessica, Singapore",desktop
1734c9a8-f4d1-4769-985f-007c4bf5fe85,bb14127b-63a8-4c36-ba5e-7c194c12a97a,AD-4949,CAMP-266,1,2025-06-21T09:17:58,"North Brian, Venezuela",mobile
e9eec917-51e2-49b4-bdfd-82d51db2eded,985c2ea4-1b42-4deb-bdc3-cf60178dd029,AD-5779,CAMP-146,1,2025-06-28T11:29:44,"Natashaport, Kazakhstan",mobile
1f7339fe-7bba-4bca-97da-a2233955d348,251f7ca4-cc12-4c6e-a4c7-69d0de8767e2,AD-5307,CAMP-123,1,2025-06-24T09:38:47,"South Carolton, Guinea",desktop
3367600f-05ce-4ce2-85c9-c89138ca61ed,072d4992-2ffe-471a-8e3d-75e63d122933,AD-4063,CAMP-608,1,2025-06-23T09:09:48,"Port Nicole, Portugal",desktop
7655cfe6-7c1f-480d-a7f9-cd506dad3415,2a28ba20-d595-4d47-b278-f5d5b45ecff3,AD-7913,CAMP-864,1,2025-06-15T23:50:06,"Cookfurt, Netherlands",desktop
40471206-6965-4887-9823-938e383e9290,2ebafbcb-ceb4-4822-a532-15b0d8fc7435,AD-4868,CAMP-109,1,2025-07-05T21:25:14,"Caldwellview, Mauritius",mobile
3c49e940-5de5-464d-9cff-218cb106048c,a17d7b45-47dc-45d8-a0e7-44cfd09e6964,AD-7866,CAMP-204,1,2025-07-02T12:52:46,"Leahtown, Burundi",mobile
383d9c55-a2ea-4a70-83e5-7b722ec12607,d64814d6-da03-4e5b-888f-fa143a537cf2,AD-6061,CAMP-190,1,2025-07-05T20:05:18,"Lake Sarah, Ghana",mobile
a80891ca-d8b0-49ee-babe-09d6855a7695,b27c806f-c418-4abb-80dd-4a7a31510941,AD-1597,CAMP-939,1,2025-06-08T02:42:22,"Terriside, Thailand",mobile
30d4ebf8-9bf8-4824-81e3-0753ea17c0ae,c191bd51-c474-4a0a-a1f1-c2778caffb80,AD-8260,CAMP-303,1,2025-06-18T01:17:17,"Port Harold, Botswana",desktop
eae34c67-82d3-4ff8-b76d-f674449aa91e,3cf45f80-cd11-4a36-ad62-c2eac2f6e2de,AD-7203,CAMP-659,1,2025-06-13T10:43:55,"Samanthaborough, Burkina Faso",mobile
98efe53b-0202-4c2e-87ff-c66461faea6d,60c5501c-c1a6-4b0c-ae4d-bf9910bed67e,AD-9797,CAMP-265,1,2025-06-19T01:30:04,"Steeleland, Haiti",desktop
108e42f1-ba33-4a52-9388-5387be365252,a5947763-0ca7-46ee-9913-c87c186d63a0,AD-5394,CAMP-159,1,2025-06-14T19:11:06,"Thomaschester, Venezuela",desktop
aa9ecdc5-cf3d-49f9-9628-1dab2c7a5f91,8690901d-8b3c-4e54-9bcc-7481c91b9cad,AD-2974,CAMP-707,1,2025-06-13T04:12:43,"Ingramchester, Tunisia",desktop
541ce87b-6353-486c-8fc7-68d355e75ff0,50288275-e65c-42d9-ab14-c90091b25ecb,AD-3474,CAMP-107,1,2025-06-23T04:02:10,"West John, Bosnia and Herzegovina",desktop
a8b1f7bd-de37-456e-89c6-dedac6eedb79,50d6590f-62ac-4e93-8ac7-708c2a277037,AD-4881,CAMP-249,1,2025-06-17T14:27:57,"Kurtstad, Saint Pierre and Miquelon",desktop
acaf6bca-99ac-40db-81be-278d90486dc1,3b5ac892-3f88-4c20-86bc-6106851a9703,AD-7639,CAMP-482,1,2025-06-11T16:49:39,"East Melissa, Timor-Leste",mobile
450ab082-a2fe-46e0-90c0-0e76ff28dee5,a95ff5a9-eee7-46c5-8204-6a58e02ea565,AD-6480,CAMP-650,1,2025-06-12T21:09:01,"Andrewsview, Honduras",desktop
6a1c385c-e7ad-4c78-ad7d-8e4ca4d85a64,570da3d3-d145-44b4-8d84-8fb2875c1262,AD-2561,CAMP-307,1,2025-06-09T04:48:24,"Beckerton, Antigua and Barbuda",desktop
caf7e951-2161-4d66-ae16-6cab6c6b7388,395bb188-1d6b-488b-a099-1ef8605fbaf8,AD-7159,CAMP-648,1,2025-06-14T05:11:42,"Jamesstad, Angola",mobile
9f084b0a-135f-4f60-ae33-4e03ed2c4793,f58c0b66-48fd-439e-9a92-85ef24966e63,AD-5473,CAMP-433,1,2025-06-10T11:10:07,"Lake Josephberg, Bolivia",desktop
31a816bb-465f-4d84-9d72-b88ae6c3b685,5453b67d-b963-4e0a-bcd0-2ef822ad8897,AD-4402,CAMP-945,1,2025-06-15T05:59:05,"Ibarramouth, Kenya",desktop
19fbb58d-2a36-4f5c-b3a9-951d9b0475c9,ed0581cb-e7e9-409a-a7d1-11075bf25688,AD-9839,CAMP-650,1,2025-06-19T12:20:05,"Jessicaville, United Kingdom",mobile
5cb53bd7-07ee-45d2-8f56-7ecf902ae7d6,88b65604-a546-4eea-9827-a82b5c3bf695,AD-9303,CAMP-122,1,2025-06-24T14:00:55,"Danville, Guinea-Bissau",desktop
61d67e42-9442-488d-a533-59058e3fe21d,965c9418-08b8-4044-8e60-c9b89c069f91,AD-9252,CAMP-180,1,2025-06-21T23:00:17,"Sarahburgh, Brunei Darussalam",mobile
3dc2c00d-ae62-4faf-a52b-47e890178e1d,22bd9356-01e8-4eb7-8080-b3d55735c656,AD-4737,CAMP-901,1,2025-06-21T21:03:27,"Waltontown, Sudan",desktop
69480e4d-b839-407a-952e-0c7fbebfadb5,fb89c08b-a8e8-4c10-a6b4-1f77a85083cb,AD-9612,CAMP-815,1,2025-06-16T22:22:43,"Jesseton, Monaco",desktop
a7844022-3a6e-4529-8804-2ea5ef089fa0,92232767-62cd-411c-ab25-9afa311bcf69,AD-2305,CAMP-715,1,2025-06-20T12:32:50,"Williamston, Indonesia",mobile
69ac051b-1765-434d-b49a-a576c57e24ea,31b74715-6df2-4fd7-a1de-756d2805091d,AD-3332,CAMP-213,1,2025-06-13T00:56:34,"Jesseshire, Honduras",desktop
6adc4690-6118-4666-af5b-d7db15133f88,39ae4af3-9a91-4415-a338-bfa0e1a576ab,AD-1004,CAMP-918,1,2025-06-09T20:26:04,"West Carolview, Pitcairn Islands",desktop
3cf17a40-2b82-4bab-95bc-b56dfccf6148,dba29f39-1019-4358-9d6f-64cbf0c60580,AD-6960,CAMP-528,1,2025-06-10T22:32:05,"Karenshire, Hong Kong",mobile
b43d298e-2a98-4b8e-a54f-745a19d87ff5,0b6d4e8e-94e8-4df3-b34c-890890dec5da,AD-8916,CAMP-179,1,2025-06-13T14:03:28,"East Williamstad, Moldova",mobile
ae0cc1b8-bc0a-455b-8967-1556eb20ad00,1fa2b307-fc7a-466b-871f-0893b52d44d7,AD-4608,CAMP-575,1,2025-06-27T00:07:41,"North David, Italy",desktop
973ba5e3-2733-4a57-aad3-673a7377c4e9,ba7562ee-4b76-4149-8039-16d083b20f2a,AD-1852,CAMP-611,1,2025-06-14T22:09:41,"Conniemouth, Iraq",desktop
416672e2-529b-4ffc-90b5-a23575e2bc89,9fa6947b-14f1-4a9e-adb0-348b893f2c67,AD-2884,CAMP-397,1,2025-06-21T10:30:01,"East Troystad, Peru",mobile
fb665b56-01ab-4cc0-b00a-b14883c524e1,8939e333-6730-496f-b793-92b23562da67,AD-7175,CAMP-464,1,2025-06-10T11:11:07,"Brayhaven, Malta",desktop
0a49fa56-8b94-441d-8d0a-e662f972eba6,0661d8ff-f55e-43cb-b9cc-c6cbb73e162a,AD-6341,CAMP-384,1,2025-07-05T14:35:27,"Martinmouth, Turkmenistan",mobile
3d978001-1af6-4979-a16b-1a7129da097d,e9fbd479-b7d7-4645-b218-7b1d3a08519a,AD-1092,CAMP-473,1,2025-06-15T08:27:50,"Lake Mary, India",desktop
7be97f7e-144a-43b0-bfbb-11f9715a0ff7,712096ab-dc50-4d2d-b148-64c5261be508,AD-8571,CAMP-638,1,2025-06-14T02:39:33,"North Amandahaven, Falkland Islands (Malvinas)",desktop
6efb2923-4dbb-4f9d-b03d-b553c88f2040,7f89cfda-7a4a-417a-b6b2-c3d3b9f500ea,AD-2292,CAMP-663,1,2025-06-09T03:34:34,"Watsonburgh, Guam",desktop
a42434f9-d2f0-4357-a1ea-28b00a50d57a,7fd71362-4fb4-4e19-af38-6f8b0100428b,AD-8968,CAMP-146,1,2025-07-06T06:34:52,"Lake Dawn, Saint Helena",mobile
72b18266-f1d3-4192-bbf3-762fe1470be0,29158dda-698c-47fe-a19b-05221f1964ef,AD-8880,CAMP-196,1,2025-06-28T15:03:20,"Carlaport, Malawi",desktop
fcffb806-d048-4dac-9c0b-731fb2ce754a,1d4ca480-5e7c-48b9-8bab-15228dcbb120,AD-5642,CAMP-930,1,2025-06-25T21:08:20,"Richardstad, Kazakhstan",mobile
3b60642b-9669-4892-9857-ec7545096788,d07c166a-7353-4460-be2d-749efd01210d,AD-6216,CAMP-394,1,2025-07-02T13:19:44,"Alexandrastad, Kiribati",desktop
74102820-f8e6-4493-b8b9-28b0ea46ef9f,7775a9fc-c5b3-4032-ae87-2e6916bbb355,AD-9085,CAMP-819,1,2025-06-08T15:39:53,"South Tammytown, Mexico",desktop
ac0eb646-4241-43d0-90c6-238245eabb88,cc1f1409-b441-418e-8af7-70940bc31fe3,AD-5640,CAMP-846,1,2025-06-12T19:00:41,"Ewingville, Equatorial Guinea",mobile
a0ef1bb1-cc4c-4a83-a412-187b00ecc738,55e06935-9d68-49a5-8f3a-5fbd5a48eb91,AD-8357,CAMP-897,1,2025-06-25T10:32:47,"South Robert, Czech Republic",desktop
03690061-5d2e-41ff-9d3a-228b03ea8562,923eb2c6-b054-41be-be7c-db4fa45475a4,AD-5858,CAMP-330,1,2025-06-16T12:04:56,"Port Samuel, Antigua and Barbuda",mobile
da7e2545-1f8b-4ae3-8b24-abc77c442293,896dca24-52a2-420e-86a8-80bc4ac15acd,AD-7025,CAMP-415,1,2025-06-14T22:46:20,"Phamside, Micronesia",mobile
05fe8251-0570-4061-844b-d0a0b674940e,841b91c8-7ed4-47af-8b5a-a808566fec69,AD-9192,CAMP-379,1,2025-06-09T00:53:29,"Rachaelland, Korea",desktop
a12b435c-fcab-4d7c-a01f-b6872790dce5,598519ac-dc55-4e04-838a-997445671253,AD-1030,CAMP-303,1,2025-06-19T16:37:48,"Port Jamesland, Afghanistan",desktop
1f02cd53-fdbe-4677-ac71-dcedefb4b834,899443cc-e023-4672-87ac-19d583e58e6f,AD-1889,CAMP-315,1,2025-06-14T13:30:23,"Littleton, Kazakhstan",desktop
099c00b9-a2e1-461b-89c7-810e7154c4e7,5fa3a81d-455b-4de1-8458-13cf5e06fa7c,AD-4325,CAMP-157,1,2025-06-23T16:57:41,"East Taylorhaven, Syrian Arab Republic",mobile
c9493238-4039-481b-9694-6fa23822a365,55a93973-2518-4357-9b80-0e292da37264,AD-5613,CAMP-462,1,2025-07-03T18:16:42,"Sarahstad, United States of America",desktop
52ed7052-9475-498d-8a4c-a1079da88a9b,3214eec3-4328-4f26-b016-3a8876b7e1ac,AD-9802,CAMP-168,1,2025-06-13T01:07:48,"Davidton, Heard Island and McDonald Islands",mobile
ef6e4f77-1997-4ad0-aeb5-89943cef1d39,3982ccb5-35f6-4d6d-bf16-f0962e2a3f0e,AD-8093,CAMP-783,1,2025-06-08T07:31:18,"Port Richardside, Gabon",desktop
7e5e202f-23e9-4cc3-8020-ecdf3ca6be5d,e70863ba-8510-446d-8b14-744c25801139,AD-3759,CAMP-761,1,2025-06-15T22:01:15,"Charleschester, Solomon Islands",mobile
3cf67e7d-559c-48c5-9a7a-1cec9a059ef0,5bc29806-94cd-49c6-9e7e-b3151d8176f0,AD-9237,CAMP-836,1,2025-06-16T01:06:37,"Lake Eddiehaven, Colombia",mobile
eb780358-d67a-41c1-a85b-18d6f3f5fbe0,8b424fe9-5c53-44c9-a829-e4b098913486,AD-7081,CAMP-571,1,2025-06-07T10:58:00,"North Christian, India",mobile
263d4e35-135c-49d2-889e-17adf68efd6c,6546deca-aa7e-4b9e-9286-5a62b3a19ed3,AD-5673,CAMP-115,1,2025-07-04T23:23:53,"East Brittanytown, San Marino",mobile
f3c725fd-cc8a-4add-8ba4-18cca4db3989,e10efdcc-5b68-42cc-a851-d488ac9ca5a1,AD-1175,CAMP-976,1,2025-06-30T13:44:18,"Andreaside, Guatemala",mobile
dd4fa315-c8eb-4aa7-95e3-75af5111d148,c9d97371-8af9-4fe2-8bef-14cebc746be6,AD-9172,CAMP-259,1,2025-06-11T09:29:30,"East Makayla, Wallis and Futuna",mobile
d5e9861f-9160-490b-9a63-54d96dd9d66b,ab0169e7-6f49-465e-8557-0f3c0901c237,AD-3787,CAMP-324,1,2025-07-01T03:29:01,"Port April, Mozambique",desktop
265a19ef-d532-48d2-9a86-836d3f0aba1b,a5777cff-88b2-4fb0-99ec-254ccead4127,AD-5886,CAMP-345,1,2025-07-03T09:06:58,"New Meganland, Portugal",desktop
abc448fb-0d6b-4e92-b81c-7bf8a6b8f167,35fe07c7-b866-491a-8bd5-aa67a2563c0c,AD-2484,CAMP-408,1,2025-06-24T14:00:34,"Christiefort, Puerto Rico",desktop
3915bca9-517f-46ba-9ffb-f05d749be6db,822b17f8-f623-4628-9943-63161e4b2a65,AD-7855,CAMP-853,1,2025-06-21T00:07:03,"Kathleentown, Spain",desktop
163e3c0f-5ab1-4ff4-b72a-9553b2dca6ae,f45b6ebf-a007-45e5-8115-d3ffcc2903bd,AD-8934,CAMP-680,1,2025-06-26T23:39:09,"Berryfort, Monaco",mobile
35116f78-1df2-4ef9-83fa-b58efae457f8,b03c7d0f-659c-4a65-8d23-80d44cd50fa7,AD-9487,CAMP-250,1,2025-06-12T01:30:22,"West Matthewmouth, Russian Federation",desktop
a19e180c-f73d-4876-a612-014dd05a1a4b,c9c66df3-abfa-4b7f-bc7d-c2010bd96c16,AD-5705,CAMP-833,1,2025-06-07T07:47:03,"Port Tammymouth, Timor-Leste",mobile
283a4c2a-38c5-48b4-8e25-4d1451c1362e,f2cedd93-21ce-49be-a063-097fd8a02aa3,AD-6098,CAMP-711,1,2025-06-09T01:15:07,"North Matthew, Australia",mobile
20c0f92b-168c-463d-aaca-8d2364f9f76c,a80d5057-6cd2-4d48-a6e6-8cb066e3a03f,AD-7961,CAMP-287,1,2025-06-17T00:56:54,"Danielborough, New Zealand",mobile
15dfc567-f392-4af9-8731-6892f421fea0,6a984c1f-3b01-453b-bcbd-7358c7604cc4,AD-3185,CAMP-281,1,2025-06-24T08:24:38,"Victorstad, El Salvador",desktop
c251af34-1fc7-4ff4-9dfa-f703685d65eb,a39b0cd6-08cb-484e-a08e-345be7054957,AD-6140,CAMP-598,1,2025-06-11T14:54:37,"West Alexisview, Estonia",mobile
f92b3dd6-a1ae-4de8-b416-6594f8ff6a6d,3c52a012-5c63-4d2e-a5fe-8f8c07e4c057,AD-1845,CAMP-682,1,2025-06-20T09:46:55,"Obrienborough, Kuwait",mobile
6bce19b0-afbf-41d9-a45e-925ae8f40bae,41f3d899-85b7-4f93-babf-229e0382787f,AD-3470,CAMP-990,1,2025-06-16T09:31:42,"Riceland, South Georgia and the South Sandwich Islands",desktop
2b21da86-7a1f-4012-979f-11c5b06c5cbb,dc5ec6ec-d0db-43b8-ae3a-0297efe5388e,AD-2241,CAMP-327,1,2025-06-09T07:59:34,"Tonymouth, Chad",desktop
838ba10e-4d5b-4d61-89da-4224332f0e2f,f9d97842-d8f3-42bf-a5cc-37f492f30f79,AD-2623,CAMP-770,1,2025-06-14T00:22:36,"Port Joshua, Korea",desktop
de7d029f-68ac-4fcf-bfe0-e48488f9fd8a,166ce304-2ff9-4deb-a344-2c095e1555b3,AD-3679,CAMP-558,1,2025-07-05T22:50:27,"Ryanmouth, Uruguay",desktop
8fba3bed-db8c-41b3-8eb4-179f9799779b,fa210b8e-89ba-45d9-a8b0-1dfe4809bc0c,AD-5626,CAMP-299,1,2025-06-15T04:19:39,"Frostmouth, Turks and Caicos Islands",desktop
f7bfa2f6-e225-44a0-a19c-c8205c478b7a,c35f764d-836a-4f5d-9e66-427ada808b93,AD-6413,CAMP-120,1,2025-06-07T15:01:12,"Lake Angel, Guinea-Bissau",mobile
b8b18680-3a81-4464-9dac-64729c8e028b,4e962369-207b-4fd6-9fe0-3f789e214f06,AD-6739,CAMP-727,1,2025-06-27T20:06:01,"Mariofurt, Bangladesh",desktop
01dab78c-9ce9-45fa-b8aa-b029a5e98f07,fa1549d3-4f47-4e85-944a-c8e986347cb6,AD-8549,CAMP-932,1,2025-06-11T04:27:32,"New David, Panama",desktop
dfbe85b2-ef29-4ee6-8509-44857dad9f50,f02a3c93-80e4-43c4-b90e-6b4d7b54c3dc,AD-9246,CAMP-345,1,2025-06-11T03:36:33,"Patriciamouth, Maldives",mobile
26cd926e-fd3e-4d3f-bd36-36d9fabd4544,3f589dc1-4520-4109-80e0-93cac2d1b0fe,AD-2268,CAMP-841,1,2025-06-15T12:24:15,"Carterfort, South Georgia and the South Sandwich Islands",desktop
2a7db836-20bb-4c83-a3e6-5fed13f2118f,3b4b9da2-140f-430a-be54-ee308eedcee2,AD-5687,CAMP-388,1,2025-06-20T06:42:28,"Langport, Puerto Rico",mobile
f2404d62-9258-4268-809b-65bfd4c9661a,3dac9cd2-1951-4b36-91c7-82dd52fbe17d,AD-3518,CAMP-621,1,2025-06-17T22:54:09,"Michelebury, France",mobile
299106e1-d7f8-4522-93ea-2f9cb1f4b372,808e8749-83e2-4c72-bf86-1573695d0f58,AD-7433,CAMP-533,1,2025-07-04T01:10:00,"West Zachary, Aruba",mobile
82a38d18-0ab7-4b15-b4bc-97814d3953d1,cb8c9b3d-dd77-475b-adef-938fd01d6d93,AD-5867,CAMP-468,1,2025-06-08T22:12:57,"Greenehaven, Congo",mobile
5bdc7ace-b13c-4a57-b708-0ee707d73d96,170684bf-c84c-4797-af74-053f1b8ec3e4,AD-1093,CAMP-240,1,2025-06-19T20:41:39,"Cesarton, Lesotho",desktop
bb51f5be-5bff-4a95-99df-89f03574fd9f,45a83c9d-67cf-4ee8-b5d1-a39d1a183f77,AD-2977,CAMP-846,1,2025-06-09T21:19:00,"Vickietown, Saint Pierre and Miquelon",desktop
d06fecb9-1ccb-4666-b9c1-a3702d937989,eb463d29-f522-4e1b-a763-b2ec11ba5ebe,AD-3265,CAMP-158,1,2025-06-17T16:50:33,"Port Nataliemouth, Reunion",mobile
a0163845-0c53-4462-83fb-62da69f5f323,a9146748-c889-4961-896e-bcd85821a638,AD-8780,CAMP-358,1,2025-06-25T22:39:48,"Sherryville, Togo",desktop
df2c6c10-a981-423a-8849-26c2ff5cbdd0,a86e5567-94c2-433e-813d-29e66eaf8f4f,AD-4716,CAMP-432,1,2025-07-01T07:37:17,"Webbview, French Southern Territories",desktop
071f7c0b-902e-446b-9bbd-fb91902f4496,c0b6e46e-339a-464f-9002-4c01b377a2f0,AD-5753,CAMP-410,1,2025-06-21T15:36:52,"Lake Andrew, Lebanon",mobile
9df8e23f-02f0-4fd3-ab9f-aec271a9824c,729f7ee3-ea1a-4232-ae96-7d09a761dc4b,AD-7550,CAMP-803,1,2025-06-08T01:45:00,"Andersonbury, New Caledonia",desktop
5f719794-b5e5-432b-9927-915aa27ead29,3f23f4ba-9202-435b-93c8-711068249834,AD-3891,CAMP-939,1,2025-06-19T17:32:00,"Lake Lorettachester, Bolivia",mobile
f48ac841-47b6-4923-aad2-15927cbfc89f,05dc63d5-0270-4bb8-9ac8-745a6ef2c90d,AD-4336,CAMP-520,1,2025-06-25T03:15:48,"Kennethland, Cuba",mobile
508dd428-e4c0-4075-a2fc-86bad529275b,da9eafc4-bcd6-4b99-a322-fd08232bb8d2,AD-4585,CAMP-599,1,2025-06-14T16:50:01,"New Xavierfort, Hong Kong",desktop
277c62f3-0481-4f85-94c7-c3ec2c67e49f,a1dafedc-7878-47b4-9f02-f43f2ed4cc96,AD-7126,CAMP-321,1,2025-06-17T22:11:46,"Timothychester, Montserrat",desktop
d744f84b-2e6c-4736-95d9-9fe5ee2fd9f9,08751907-c617-459b-b2fe-1892fcfc38f5,AD-4220,CAMP-566,1,2025-07-06T09:13:53,"Lake Justin, Tokelau",mobile
dcf39ac1-81c8-4ff7-8f90-9a4237d82a30,efe142f5-bd86-49ae-a676-a1e4cb46bdff,AD-6412,CAMP-315,1,2025-06-13T00:52:30,"Richardfurt, Philippines",mobile
daee8f3b-98ae-4587-803d-5e00d424c207,ce10d6db-0819-4708-b043-46c9dd4fb0b0,AD-9440,CAMP-279,1,2025-06-28T12:42:49,"Jamesberg, Uganda",mobile
d0080fa3-b849-44da-ad7c-038311b1c3e9,8d243d7e-f76b-45f0-89ad-ed113ef53b95,AD-3317,CAMP-667,1,2025-07-04T08:12:39,"New Erik, Korea",mobile
7056db88-7ab6-420a-8ce0-282ce29b4814,7a5c7f2b-0e42-4007-a167-ef6c2b9b295b,AD-6188,CAMP-376,1,2025-07-01T05:54:06,"Christopherberg, Tonga",mobile
adaa0c43-199f-4a28-9195-45359acea18a,b08066c1-a20b-46ee-a81b-7331b39f1911,AD-7633,CAMP-358,1,2025-06-25T15:53:28,"Peckborough, Burundi",mobile
11879b2a-db60-4242-89d0-676313e0312d,663bb6c0-e437-4c43-a3ff-6ec0dba08226,AD-1209,CAMP-183,1,2025-06-20T14:12:28,"Hobbsmouth, Romania",desktop
